Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
39.0,0,3,1,2.8625081889895823,1,0,15.0,57.0,14.0,2.0,Medium
24.0,0,0,3,1.4675652337387843,1,0,12.0,20.0,10.0,42.0,High
31.0,0,1,4,17.848645701050817,0,2,15.0,162.0,69.0,42.0,High
24.0,1,3,1,12.43188249903389,0,0,7.0,97.0,1.0,12.0,Medium
23.0,0,3,4,12.25601639261198,0,2,18.0,38.0,16.0,16.0,Medium
19.0,0,1,1,22.32608851803758,0,0,8.0,58.0,93.0,11.0,Medium
15.0,1,2,0,1.0942480832934036,0,1,10.0,122.0,61.0,23.0,Medium
19.0,1,1,4,7.727515002491013,0,0,12.0,59.0,37.0,33.0,Medium
20.0,0,3,1,2.6212522901943256,0,0,17.0,128.0,14.0,1.0,High
15.0,1,3,3,8.731767113254218,0,2,16.0,164.0,98.0,48.0,Medium
20.0,1,4,1,20.118567563693983,0,2,15.0,150.0,64.0,31.0,High
17.0,1,1,2,12.48392430067475,0,2,8.0,149.0,9.0,10.0,Medium
33.0,0,1,0,23.484354059200925,0,0,14.0,145.0,51.0,30.0,High
49.0,0,1,0,17.99317905781209,0,1,3.0,67.0,79.0,4.0,Low
31.0,0,3,1,2.8928526971963624,0,2,16.0,108.0,15.0,25.0,High
31.0,1,3,1,9.900100767366158,1,0,10.0,152.0,68.0,13.0,High
20.0,1,3,2,20.772835101614724,0,0,0.0,38.0,27.0,31.0,Low
22.0,1,3,4,11.21959243244598,0,1,6.0,122.0,85.0,33.0,Medium
23.0,1,3,4,2.49984905071541,0,1,14.0,80.0,34.0,21.0,Medium
33.0,0,1,2,12.22303972899794,0,2,10.0,49.0,48.0,8.0,Medium
21.0,0,3,2,23.46451684197729,0,0,19.0,174.0,9.0,45.0,High
22.0,1,3,4,8.83714839001593,0,0,9.0,119.0,62.0,31.0,Medium
32.0,1,3,0,11.340915819192055,0,0,9.0,152.0,65.0,25.0,High
41.0,0,1,3,2.7977519063736622,0,0,3.0,95.0,13.0,6.0,Low
37.0,1,1,2,9.050324085909237,0,0,4.0,70.0,29.0,28.0,Medium
16.0,1,3,1,17.141912301715276,0,0,15.0,156.0,14.0,39.0,High
28.0,1,0,2,17.797203569402864,0,2,17.0,45.0,80.0,17.0,Medium
47.0,0,3,0,8.462828547798324,0,0,13.0,98.0,90.0,35.0,High
47.0,1,0,1,4.715729276575096,0,1,8.0,167.0,92.0,1.0,Medium
24.0,0,1,3,5.739918831559175,0,0,2.0,55.0,37.0,36.0,Low
29.0,0,1,0,4.499357942912858,0,0,5.0,147.0,14.0,,Medium
49.0,0,0,2,0.7343965874085923,0,0,17.0,179.0,80.0,34.0,High
41.0,1,2,3,17.04003434819443,0,1,13.0,33.0,51.0,25.0,Medium
24.0,1,3,3,12.677364944110348,0,0,3.0,90.0,39.0,44.0,Medium
17.0,1,3,3,10.264311068274504,1,1,4.0,138.0,27.0,30.0,Medium
16.0,1,3,3,15.648973666465924,0,2,7.0,62.0,92.0,19.0,Medium
38.0,0,1,2,1.473582553173041,0,1,16.0,23.0,58.0,35.0,Medium
40.0,0,1,2,16.931334100012236,0,0,15.0,11.0,35.0,23.0,Low
25.0,1,0,3,2.9972537865788684,0,0,19.0,90.0,98.0,3.0,Medium
31.0,1,3,4,13.12250381494762,1,0,3.0,153.0,75.0,0.0,Medium
19.0,1,1,4,15.945520901804516,0,2,2.0,125.0,67.0,41.0,Medium
36.0,0,0,2,6.459842930242472,0,0,2.0,116.0,33.0,22.0,Low
20.0,0,1,4,20.15602506759007,1,2,14.0,123.0,43.0,11.0,High
16.0,1,3,1,14.129473688146316,0,2,1.0,54.0,97.0,1.0,Low
44.0,1,3,2,4.541651255702981,1,0,17.0,157.0,61.0,34.0,High
45.0,1,3,2,17.756749947544133,1,0,6.0,174.0,57.0,5.0,Medium
,1,1,0,1.655290473170706,0,2,2.0,147.0,70.0,9.0,Low
46.0,1,1,3,20.133971814332824,0,2,1.0,29.0,94.0,13.0,Medium
36.0,1,3,3,8.758640945919062,1,2,6.0,131.0,86.0,47.0,Medium
20.0,1,0,0,14.596326681356835,0,0,6.0,117.0,47.0,14.0,High
21.0,1,1,4,10.995119149197649,0,0,13.0,83.0,27.0,4.0,Medium
28.0,1,2,0,8.122615767516772,0,2,4.0,166.0,27.0,16.0,Medium
24.0,0,3,0,5.965319456119174,0,0,7.0,63.0,65.0,7.0,Medium
15.0,0,0,0,12.338863761173428,0,1,10.0,87.0,73.0,6.0,Medium
18.0,1,1,4,13.155450684789187,0,0,11.0,70.0,97.0,16.0,Medium
21.0,0,2,3,11.916246334402462,0,1,4.0,104.0,1.0,18.0,Medium
43.0,1,1,4,12.626698100454467,0,2,15.0,26.0,24.0,22.0,Medium
37.0,1,3,2,21.743892067062383,1,2,19.0,65.0,80.0,4.0,Medium
47.0,1,3,1,4.73026042436011,1,0,10.0,23.0,41.0,6.0,Low
42.0,1,3,4,16.089554726515193,1,2,12.0,155.0,23.0,6.0,High
44.0,1,1,2,13.366963592904897,0,1,3.0,172.0,4.0,21.0,Medium
28.0,0,1,3,13.722220353486016,1,1,14.0,140.0,70.0,11.0,High
44.0,1,3,2,6.01644488621388,1,0,3.0,178.0,67.0,44.0,Medium
31.0,1,1,1,5.715223699721406,1,1,9.0,91.0,5.0,7.0,Medium
49.0,1,2,2,21.05326900438528,0,0,15.0,75.0,4.0,31.0,Medium
47.0,1,1,4,22.590736944806764,1,0,5.0,106.0,69.0,4.0,Medium
25.0,1,2,2,23.999591633580454,0,0,13.0,67.0,96.0,18.0,Medium
30.0,0,1,4,7.363324301936292,1,2,13.0,176.0,40.0,19.0,High
37.0,1,3,0,13.130744467803762,0,2,4.0,75.0,65.0,19.0,Medium
44.0,0,3,2,16.487659197611023,0,0,1.0,57.0,67.0,18.0,Low
40.0,0,3,0,0.7258423015949829,0,2,15.0,166.0,87.0,1.0,Medium
41.0,1,0,4,7.0353056367397775,0,0,11.0,82.0,93.0,31.0,Medium
18.0,0,3,2,18.931317449572475,0,1,17.0,109.0,46.0,49.0,High
39.0,1,3,0,3.631410904760461,1,0,12.0,176.0,60.0,0.0,High
32.0,0,3,3,22.122321623677287,0,0,7.0,151.0,91.0,32.0,Medium
44.0,0,2,4,17.463851897981247,0,1,18.0,49.0,17.0,30.0,Medium
31.0,1,3,3,13.1526598935767,0,0,1.0,33.0,67.0,47.0,Low
35.0,0,2,2,0.7105899618408857,1,2,0.0,108.0,3.0,23.0,Low
46.0,0,2,0,11.61599585691766,0,2,11.0,104.0,64.0,45.0,Medium
19.0,0,3,3,20.977773948919488,0,2,10.0,173.0,57.0,10.0,High
22.0,0,1,3,5.24915760636932,0,2,18.0,73.0,9.0,3.0,Medium
22.0,1,3,1,6.863749092079033,0,1,17.0,116.0,14.0,22.0,High
18.0,1,1,1,0.1276907225587686,0,0,19.0,15.0,25.0,0.0,Low
29.0,0,3,3,6.794938564334639,0,0,14.0,21.0,43.0,28.0,Medium
41.0,1,0,3,3.0004545076015043,1,2,5.0,147.0,13.0,14.0,Medium
34.0,0,3,1,10.108550521829066,0,0,9.0,54.0,62.0,21.0,Medium
48.0,0,3,3,0.051828478616823,0,2,13.0,120.0,45.0,44.0,High
31.0,1,3,0,12.465270817024782,1,2,14.0,171.0,93.0,41.0,High
25.0,1,3,3,2.557460719720299,0,0,6.0,75.0,52.0,40.0,Medium
49.0,1,0,1,16.433368174571363,0,0,14.0,161.0,11.0,6.0,High
40.0,0,3,2,3.3754165032952743,1,0,8.0,137.0,64.0,10.0,Medium
17.0,0,1,1,17.449837660083176,0,0,3.0,136.0,25.0,38.0,Medium
32.0,0,3,1,8.949916230923938,0,1,13.0,49.0,20.0,28.0,Medium
42.0,0,1,2,19.686187435049167,0,2,14.0,113.0,79.0,47.0,High
28.0,0,1,3,19.413133443021604,0,2,9.0,43.0,64.0,40.0,Medium
46.0,1,3,1,16.954015549214866,0,0,10.0,135.0,3.0,14.0,Medium
30.0,1,0,2,4.115133817449216,0,2,13.0,134.0,85.0,21.0,High
18.0,0,0,3,5.588012013675926,0,2,16.0,107.0,49.0,45.0,High
41.0,1,0,1,4.268177552003706,1,2,13.0,114.0,20.0,10.0,High
19.0,0,1,0,19.619904695049563,1,2,11.0,63.0,43.0,40.0,Medium
32.0,0,3,3,22.966082808918927,0,1,10.0,51.0,44.0,16.0,Medium
26.0,1,1,2,7.110468234438942,0,0,8.0,96.0,14.0,26.0,Medium
23.0,1,1,2,17.267177927402198,0,0,0.0,10.0,38.0,43.0,Low
41.0,1,3,0,9.284498765577236,0,2,0.0,174.0,56.0,29.0,Low
43.0,1,3,1,10.64660418431131,0,2,18.0,69.0,98.0,46.0,High
36.0,0,3,0,7.494567291656011,0,2,6.0,44.0,86.0,41.0,Medium
47.0,1,3,4,20.76796192058714,0,2,16.0,120.0,,10.0,High
44.0,1,1,0,13.67086819581553,0,1,8.0,85.0,38.0,22.0,Medium
29.0,1,0,1,4.997059757045624,0,0,0.0,92.0,21.0,1.0,Low
46.0,0,1,4,6.317223753527976,1,0,7.0,100.0,84.0,10.0,Medium
46.0,1,1,2,23.572999392993037,1,1,10.0,153.0,39.0,34.0,High
15.0,1,3,3,6.804478280756716,0,0,19.0,94.0,91.0,7.0,High
23.0,0,1,2,16.989942102805564,0,1,13.0,,21.0,3.0,High
25.0,0,3,0,20.865203854622507,0,1,14.0,144.0,11.0,39.0,High
46.0,1,0,1,10.339255619771247,1,0,18.0,135.0,94.0,0.0,High
46.0,0,3,2,6.3357253646131975,0,0,2.0,43.0,76.0,46.0,Low
34.0,0,1,0,21.53978424455183,0,0,8.0,57.0,49.0,19.0,Medium
25.0,0,0,2,21.060244058091182,0,0,5.0,32.0,55.0,3.0,Low
45.0,0,3,2,10.484681165681286,0,2,0.0,159.0,75.0,12.0,Low
36.0,1,1,1,22.21940763256349,0,2,15.0,63.0,13.0,25.0,Medium
16.0,0,1,1,13.683220989277228,0,0,7.0,70.0,36.0,23.0,Medium
49.0,1,3,3,14.718357184231198,0,0,7.0,100.0,97.0,17.0,Medium
40.0,0,3,2,16.437572256962696,1,2,17.0,124.0,71.0,34.0,High
22.0,1,3,0,7.022447212881596,0,0,8.0,63.0,71.0,35.0,Medium
17.0,1,1,3,8.933163255656506,0,0,14.0,79.0,98.0,26.0,Medium
31.0,0,3,4,16.342009373191985,1,0,9.0,45.0,80.0,19.0,Medium
28.0,1,0,4,19.61993506279828,2,1,1.0,13.0,34.0,22.0,Low
39.0,0,0,2,18.84880668282896,0,1,12.0,142.0,31.0,30.0,High
46.0,1,3,0,4.375913332482845,2,0,18.0,96.0,8.0,15.0,High
44.0,0,0,0,7.099303914520619,0,0,18.0,84.0,18.0,16.0,High
47.0,1,1,2,21.319602784502106,1,0,7.0,96.0,57.0,44.0,Medium
22.0,0,3,2,1.160942943530511,0,0,9.0,158.0,17.0,10.0,Medium
25.0,1,3,0,23.81595098200789,1,1,12.0,113.0,46.0,45.0,High
29.0,1,3,0,21.555785469113104,1,0,5.0,48.0,50.0,22.0,Low
35.0,0,3,3,2.6512635671206084,0,2,3.0,62.0,94.0,18.0,Low
37.0,0,1,1,,0,0,13.0,156.0,81.0,11.0,High
41.0,1,3,1,14.861039756231438,0,1,18.0,179.0,99.0,25.0,High
44.0,1,3,2,0.1073603667039471,0,0,8.0,105.0,72.0,8.0,Medium
22.0,1,3,1,3.4026545845928693,0,2,6.0,86.0,30.0,40.0,Medium
46.0,1,1,1,9.949087466992776,1,1,5.0,62.0,71.0,44.0,Medium
37.0,0,0,0,2.033143486137192,0,0,13.0,17.0,49.0,46.0,Medium
31.0,1,3,1,9.280812996072,0,2,4.0,155.0,80.0,17.0,Medium
36.0,0,2,3,12.405105919068776,0,2,17.0,149.0,63.0,43.0,High
21.0,1,3,4,11.531236336923364,0,0,5.0,132.0,69.0,48.0,Medium
18.0,0,3,4,5.8599880636481085,0,0,11.0,25.0,47.0,16.0,Low
48.0,1,0,1,11.072227722501752,1,0,10.0,143.0,51.0,7.0,High
18.0,0,3,3,13.11778711503577,0,0,15.0,37.0,99.0,24.0,Medium
27.0,0,1,1,17.758065709313456,0,2,7.0,61.0,50.0,38.0,Medium
49.0,0,1,4,2.21546131270644,0,0,9.0,53.0,16.0,48.0,Medium
26.0,0,3,1,18.09294645679812,0,2,16.0,168.0,78.0,24.0,High
29.0,1,3,3,12.52668053668456,0,2,18.0,101.0,61.0,16.0,High
41.0,0,1,1,11.86910071637113,0,2,0.0,140.0,60.0,5.0,Low
48.0,1,2,1,15.33966470481204,0,0,15.0,126.0,31.0,49.0,Medium
31.0,1,1,2,5.270552157455614,0,0,16.0,35.0,71.0,39.0,Medium
27.0,0,2,0,9.538797879388811,0,2,19.0,30.0,38.0,48.0,Medium
18.0,1,0,4,18.40114084661474,0,2,9.0,36.0,66.0,30.0,Medium
35.0,1,3,0,3.736539744298412,0,0,4.0,94.0,51.0,12.0,Medium
40.0,1,0,2,1.6567149723967685,0,2,2.0,66.0,93.0,38.0,Medium
36.0,0,3,4,16.33127100682914,1,0,9.0,85.0,80.0,31.0,Medium
27.0,1,3,3,2.7608806828513703,0,0,6.0,49.0,32.0,16.0,Low
31.0,0,1,3,12.329619954695184,0,0,6.0,16.0,15.0,19.0,Low
36.0,0,0,4,9.842956502581902,0,0,17.0,130.0,15.0,17.0,High
21.0,1,3,4,3.418134887696505,1,0,13.0,138.0,2.0,5.0,High
45.0,1,0,3,5.064492322150087,0,1,4.0,80.0,89.0,41.0,Medium
24.0,0,0,3,3.819629235788273,0,0,0.0,92.0,89.0,29.0,Low
39.0,1,1,2,12.789688297061394,0,0,9.0,134.0,12.0,17.0,Medium
47.0,1,3,0,4.298351546958616,0,0,4.0,84.0,69.0,35.0,Medium
27.0,0,3,3,19.390320808622,0,0,10.0,132.0,7.0,31.0,Medium
40.0,1,2,3,1.5534796963608848,0,0,2.0,81.0,56.0,3.0,Low
27.0,0,1,0,19.708260979582334,0,1,17.0,110.0,67.0,24.0,High
44.0,1,3,0,18.252360370769885,0,0,,90.0,99.0,6.0,Medium
18.0,1,0,4,0.9425131211483871,1,2,16.0,144.0,40.0,27.0,High
25.0,1,3,0,23.792051213440985,1,2,15.0,178.0,18.0,20.0,High
16.0,0,3,4,22.66407646680609,0,0,10.0,149.0,87.0,0.0,High
41.0,1,2,0,19.29940405005411,1,0,19.0,14.0,96.0,2.0,Low
39.0,1,0,2,20.05706976125716,0,1,18.0,156.0,32.0,25.0,High
38.0,0,0,0,17.330052259532383,0,2,9.0,50.0,43.0,46.0,Medium
29.0,0,2,3,6.6468468030033,0,0,16.0,65.0,24.0,13.0,Medium
41.0,0,3,0,2.9210885028982574,0,2,19.0,133.0,29.0,42.0,High
20.0,0,3,1,0.1599571288405439,0,0,5.0,93.0,49.0,26.0,Medium
29.0,1,3,1,8.712009899371147,0,0,14.0,73.0,38.0,6.0,Medium
18.0,1,0,3,16.924899240325445,0,2,12.0,126.0,11.0,25.0,High
26.0,1,0,4,20.16102743187258,0,0,12.0,92.0,54.0,25.0,Medium
25.0,0,0,0,19.831783649268655,0,1,5.0,55.0,43.0,36.0,Medium
37.0,1,2,3,2.528358505390205,0,1,6.0,37.0,68.0,38.0,Medium
34.0,0,3,3,18.335165024465304,0,1,9.0,90.0,62.0,20.0,Medium
38.0,1,1,0,3.0166320131524724,0,1,12.0,156.0,40.0,37.0,High
38.0,0,3,1,16.005254617435938,1,0,17.0,34.0,87.0,31.0,Medium
22.0,0,2,3,20.6241813785014,0,1,5.0,11.0,21.0,17.0,Low
36.0,1,1,3,14.052904829185051,0,0,2.0,61.0,59.0,34.0,Low
44.0,0,3,2,21.32913275827267,1,0,6.0,39.0,38.0,7.0,Low
27.0,0,3,4,7.455091422177634,1,1,12.0,35.0,66.0,17.0,Medium
45.0,1,3,4,13.104312900730388,0,0,8.0,94.0,33.0,9.0,Medium
37.0,0,3,4,13.35238931706925,0,0,12.0,29.0,83.0,22.0,Medium
21.0,1,1,4,18.65653232632713,0,0,10.0,174.0,43.0,48.0,High
,1,1,3,18.652434745080768,1,0,,17.0,81.0,13.0,High
26.0,0,3,3,4.046238800455559,1,1,5.0,52.0,44.0,29.0,Low
44.0,1,0,3,15.846322120081194,0,0,17.0,137.0,32.0,18.0,High
39.0,0,3,2,5.032298920382204,0,1,13.0,164.0,80.0,7.0,High
19.0,1,1,2,6.938841618505205,0,1,12.0,17.0,49.0,49.0,Medium
41.0,1,3,1,2.993084483820784,1,1,0.0,81.0,22.0,49.0,Low
47.0,0,3,3,8.176751198249674,0,0,4.0,20.0,22.0,37.0,Low
25.0,1,0,0,,0,0,15.0,135.0,27.0,19.0,High
23.0,1,0,0,2.827301009722248,0,0,8.0,148.0,42.0,14.0,Medium
38.0,0,2,3,18.57557681517617,1,2,18.0,147.0,18.0,14.0,High
18.0,1,1,4,7.835869644939894,0,0,0.0,89.0,87.0,2.0,Low
39.0,0,1,0,21.044460851245844,0,0,7.0,135.0,59.0,13.0,Medium
39.0,0,3,2,2.2607069621911924,0,0,17.0,51.0,94.0,26.0,Medium
20.0,1,1,1,23.68440249387885,1,1,13.0,131.0,52.0,38.0,High
48.0,1,3,4,6.097964343510234,0,0,14.0,50.0,78.0,0.0,Medium
38.0,0,1,0,14.991409942337205,1,0,9.0,11.0,52.0,15.0,Low
44.0,0,1,3,7.541330558507571,1,0,3.0,113.0,80.0,37.0,Medium
49.0,0,1,4,11.749944107868846,0,0,19.0,132.0,64.0,44.0,Medium
46.0,1,3,4,21.879570803407542,0,2,15.0,79.0,17.0,5.0,Medium
24.0,1,1,3,8.592143988142034,0,0,4.0,101.0,52.0,30.0,Medium
36.0,0,3,2,13.3539941992162,1,0,1.0,27.0,75.0,17.0,Low
36.0,1,3,2,13.383860743409986,1,2,2.0,17.0,8.0,29.0,Low
26.0,0,3,3,16.20754052466151,0,1,13.0,16.0,37.0,7.0,Low
40.0,1,2,0,7.851473989635672,1,0,13.0,70.0,79.0,38.0,Low
21.0,1,2,3,2.2520166798807137,0,0,6.0,45.0,1.0,17.0,Low
36.0,0,3,4,2.602995457403781,0,0,19.0,50.0,64.0,10.0,Medium
29.0,1,3,0,12.542273019775587,0,2,12.0,81.0,23.0,26.0,Medium
17.0,1,2,4,19.09104760879969,0,2,7.0,153.0,50.0,16.0,Medium
25.0,1,3,3,1.3401498098528926,0,1,19.0,,37.0,39.0,Medium
45.0,1,3,2,15.18545979087104,0,0,2.0,165.0,11.0,42.0,Medium
48.0,0,0,2,20.75948878881209,0,2,0.0,35.0,31.0,21.0,Low
19.0,0,2,3,21.71408372873737,0,2,8.0,92.0,94.0,1.0,Medium
42.0,1,3,2,9.750377621265375,0,2,11.0,172.0,89.0,34.0,High
16.0,0,3,1,22.217346941437228,0,0,2.0,99.0,39.0,39.0,Low
16.0,1,0,2,20.23177686707295,0,0,18.0,91.0,15.0,8.0,High
35.0,1,3,2,22.38778183375512,1,2,13.0,81.0,62.0,33.0,Medium
20.0,0,2,1,8.298426140532802,0,2,15.0,113.0,40.0,48.0,High
26.0,1,1,4,17.609369057531104,0,1,15.0,117.0,64.0,15.0,High
48.0,0,1,4,9.89950782119125,1,0,4.0,109.0,7.0,38.0,Medium
29.0,1,3,0,2.538857825094025,0,0,10.0,,95.0,30.0,Medium
18.0,1,3,3,18.77990388750817,1,1,4.0,77.0,2.0,23.0,Low
32.0,1,3,0,18.53658865684108,0,0,1.0,31.0,8.0,33.0,Low
24.0,1,2,4,18.305054575842945,0,2,17.0,49.0,,15.0,Medium
42.0,0,3,4,5.635258914066567,0,1,6.0,129.0,23.0,40.0,Medium
16.0,0,1,1,4.081222199902546,0,2,8.0,147.0,65.0,12.0,Medium
43.0,1,1,0,12.728321589592571,2,2,19.0,81.0,42.0,28.0,High
30.0,1,1,2,8.769203541279381,0,2,2.0,59.0,12.0,48.0,Low
23.0,1,1,0,15.332379685175429,0,1,3.0,10.0,46.0,32.0,Low
40.0,1,3,1,23.49755170723159,0,2,8.0,135.0,70.0,6.0,Medium
42.0,0,1,1,14.454137067422234,0,0,7.0,95.0,29.0,24.0,Medium
30.0,0,3,1,13.868408277624372,0,0,2.0,75.0,69.0,33.0,Low
26.0,1,1,0,16.376310909260337,0,2,11.0,161.0,64.0,19.0,High
25.0,1,0,1,20.50870283407632,0,0,8.0,70.0,66.0,39.0,Medium
33.0,1,0,4,3.998165424041813,0,0,11.0,142.0,7.0,31.0,High
44.0,1,3,1,15.509673840290862,0,0,7.0,30.0,97.0,9.0,Low
32.0,0,3,4,16.65416069573852,0,2,6.0,167.0,41.0,46.0,Medium
38.0,1,2,4,19.574566620673075,1,0,4.0,33.0,16.0,34.0,Low
31.0,1,3,1,3.4485503126260646,0,1,17.0,110.0,81.0,46.0,High
26.0,0,1,0,14.869565232748885,0,0,7.0,138.0,79.0,10.0,Medium
43.0,1,2,0,5.99994853419446,0,0,3.0,153.0,80.0,1.0,Medium
26.0,0,0,2,6.53231999995908,0,2,8.0,24.0,52.0,38.0,Low
45.0,1,3,1,12.397135349325785,0,1,2.0,77.0,11.0,12.0,Low
43.0,0,1,1,8.24812674697969,0,0,11.0,118.0,49.0,40.0,Medium
25.0,0,3,2,9.630191954618043,0,0,15.0,54.0,26.0,42.0,Medium
43.0,1,3,2,5.004736376406068,0,0,2.0,53.0,66.0,31.0,Low
26.0,1,3,4,15.664310654424696,0,2,3.0,157.0,86.0,40.0,Medium
21.0,1,1,3,10.50004061755138,0,3,11.0,129.0,99.0,27.0,High
23.0,1,3,2,20.40628401545391,0,0,1.0,144.0,79.0,19.0,Low
43.0,1,1,2,22.17265708985473,0,1,1.0,42.0,2.0,45.0,Low
32.0,1,0,0,23.8068370245925,0,1,2.0,91.0,51.0,23.0,Low
42.0,2,3,1,5.953363217397856,0,0,10.0,93.0,47.0,9.0,Medium
25.0,1,1,1,6.173152488585709,0,2,8.0,155.0,43.0,42.0,Medium
36.0,1,3,4,7.602688143526646,0,2,9.0,78.0,57.0,27.0,Medium
36.0,1,0,2,6.711727242589205,0,0,2.0,71.0,46.0,1.0,Low
45.0,1,0,2,21.22011748193838,0,1,1.0,23.0,,22.0,High
42.0,1,3,3,8.766955035081818,0,0,18.0,153.0,68.0,20.0,High
32.0,0,3,4,15.8901503329813,0,0,6.0,43.0,89.0,44.0,Medium
36.0,0,0,1,17.707189646902414,0,0,15.0,164.0,59.0,35.0,High
30.0,0,3,3,2.2081486658315166,0,2,4.0,130.0,7.0,44.0,Medium
41.0,1,1,1,9.307930308436928,0,2,17.0,24.0,70.0,16.0,Medium
20.0,0,3,1,15.32125039980986,0,1,2.0,27.0,83.0,34.0,Low
18.0,1,3,1,9.155761590443198,1,1,11.0,134.0,59.0,29.0,High
45.0,0,3,2,17.106598172390232,0,2,11.0,169.0,19.0,27.0,High
22.0,1,0,3,9.753666122432993,0,0,13.0,103.0,99.0,40.0,High
46.0,1,1,2,17.949762197301823,0,0,5.0,137.0,39.0,46.0,Medium
27.0,1,3,0,9.817356081858742,0,0,7.0,158.0,73.0,15.0,Medium
32.0,0,3,4,13.242737879868404,0,2,,176.0,73.0,19.0,High
29.0,0,3,3,18.929903408346156,0,0,5.0,92.0,72.0,22.0,Medium
43.0,1,1,0,13.48787897103943,0,0,5.0,104.0,81.0,39.0,High
25.0,1,1,2,7.673040768977699,1,2,5.0,158.0,30.0,31.0,Medium
28.0,1,2,3,11.766471798770532,0,3,11.0,71.0,40.0,12.0,Medium
34.0,1,1,0,0.8237974447066936,0,0,12.0,15.0,12.0,43.0,Low
17.0,1,3,2,8.271524497379136,0,0,13.0,115.0,27.0,27.0,High
17.0,0,2,4,18.205844796264863,0,2,12.0,16.0,72.0,48.0,Medium
46.0,0,0,3,10.590267007424565,1,0,14.0,131.0,53.0,23.0,High
38.0,1,0,1,15.629795580926125,0,1,4.0,133.0,42.0,5.0,Medium
22.0,1,3,3,12.568913356864442,0,2,18.0,31.0,42.0,45.0,Medium
,1,0,0,20.7996956703806,0,0,18.0,57.0,34.0,7.0,Medium
23.0,1,3,0,21.279378354078982,0,2,18.0,139.0,25.0,28.0,High
48.0,1,0,3,17.166539183312864,0,2,4.0,65.0,5.0,34.0,Low
46.0,1,3,2,18.14156529295566,0,0,1.0,59.0,94.0,35.0,Low
22.0,1,1,4,4.960652423625394,0,1,11.0,44.0,6.0,12.0,Medium
42.0,1,3,0,19.175016509079384,1,1,1.0,76.0,86.0,16.0,Low
42.0,0,0,2,15.656326409580616,0,1,,138.0,29.0,30.0,Low
24.0,0,1,0,14.34519684001193,0,0,3.0,75.0,89.0,41.0,Medium
37.0,0,3,4,23.052887501257057,0,1,19.0,151.0,49.0,8.0,High
48.0,1,1,2,10.782656845131214,1,1,19.0,51.0,94.0,22.0,Medium
18.0,1,0,1,17.362209997577246,1,0,2.0,33.0,22.0,38.0,Low
27.0,0,0,4,22.01705781087501,1,2,14.0,114.0,76.0,35.0,High
44.0,1,0,1,2.473762429659061,0,0,19.0,12.0,90.0,41.0,Medium
26.0,1,3,2,22.91460335169846,1,0,0.0,165.0,95.0,4.0,Low
19.0,1,3,2,1.7107509551356497,0,0,14.0,17.0,81.0,41.0,Medium
16.0,1,3,2,23.222407700341417,1,0,2.0,150.0,79.0,3.0,Low
23.0,1,3,2,12.40224102720597,0,1,10.0,79.0,84.0,33.0,Medium
37.0,0,0,4,20.48762810483016,1,1,13.0,140.0,40.0,13.0,High
22.0,1,3,4,15.8123611104608,0,2,14.0,137.0,,21.0,High
41.0,0,0,0,7.680946751152066,1,2,4.0,147.0,78.0,18.0,Medium
17.0,0,2,3,6.25258351617056,0,0,11.0,21.0,86.0,6.0,Low
30.0,1,4,1,7.210106187122082,1,0,1.0,164.0,41.0,35.0,Low
45.0,1,3,0,4.953021692523513,0,0,3.0,58.0,24.0,48.0,Low
45.0,0,3,0,16.79156209705191,0,1,4.0,14.0,14.0,13.0,Low
30.0,0,0,1,22.05234821095208,0,0,14.0,122.0,28.0,23.0,Low
27.0,1,1,4,,0,1,6.0,67.0,10.0,8.0,Medium
28.0,0,3,2,20.238673932115997,0,0,5.0,142.0,12.0,1.0,Medium
24.0,0,3,4,17.145217287827798,0,1,13.0,116.0,24.0,46.0,High
27.0,1,0,0,18.744631130455623,0,0,15.0,56.0,42.0,20.0,Medium
37.0,0,1,3,21.79741614410041,0,0,10.0,31.0,96.0,30.0,Medium
31.0,1,1,3,1.6851713208424028,1,1,19.0,127.0,50.0,44.0,High
16.0,1,3,1,2.117185452401388,1,1,17.0,67.0,89.0,43.0,Medium
16.0,1,3,0,3.756359629440293,0,0,15.0,16.0,17.0,21.0,Low
38.0,0,1,3,18.931559100635347,0,0,6.0,162.0,42.0,44.0,Medium
19.0,1,3,4,14.12078408190602,0,0,3.0,72.0,39.0,39.0,Low
34.0,0,1,3,23.215807144573816,0,2,14.0,83.0,90.0,20.0,Medium
38.0,0,1,4,21.206238725114783,0,2,13.0,119.0,61.0,45.0,High
28.0,1,1,2,9.137538721628896,0,2,16.0,50.0,1.0,10.0,Medium
17.0,1,3,3,13.189503861220953,0,0,13.0,38.0,7.0,8.0,Medium
19.0,0,0,2,23.231568416313696,0,2,18.0,163.0,38.0,,High
49.0,0,3,3,4.434639812936926,0,2,11.0,88.0,44.0,4.0,Medium
33.0,0,3,1,13.653512215904689,1,2,15.0,113.0,69.0,2.0,High
40.0,1,2,3,15.225780581798492,0,2,1.0,60.0,44.0,22.0,Low
17.0,0,1,0,11.844115457458772,1,2,11.0,114.0,85.0,15.0,Medium
25.0,1,3,4,15.50452305656443,0,2,8.0,88.0,12.0,3.0,Medium
25.0,0,3,3,2.3790352171766207,0,0,5.0,34.0,84.0,14.0,Low
